year,month,day,store_number,zip_code,county_number,category,vendor_number,item_number,pack,bottle_vol,bottle_cost,state_bottle_retail,bottles_sold,sale,fd,vol_sold,store_subnumber
2016,1,4,4312,-14035,78,1062300,370,42718,6,1750,16.49,24.74,6,148.44,5.2846203,10.5,100
2016,1,4,3679,-13377,22,1062300,370,42718,6,1750,16.49,24.74,6,148.44,5.2846203,10.5,100
2016,1,4,2633,-15216,77,1062300,370,42718,6,1750,16.49,24.74,6,148.44,5.2846203,10.5,100
2016,1,4,4152,-13981,43,1062300,370,42718,6,1750,16.49,24.74,3,74.22,4.5169935,5.25,100
2016,1,4,2538,-14834,7,1062300,370,42718,6,1750,16.49,24.74,6,148.44,5.2846203,10.5,3
2016,1,4,2460,-15095,100,1062300,370,42718,6,1750,16.49,24.74,2,49.48,4.0733404,3.5,100
2016,1,4,3679,-13377,22,1062300,370,42718,6,1750,16.49,24.74,2,49.48,4.0733404,3.5,100
2016,1,4,3628,-13134,57,1062300,370,42718,6,1750,16.49,24.74,6,148.44,5.2846203,10.5,100
2016,1,4,4019,-13479,28,1062300,370,42718,6,1750,16.49,24.74,6,148.44,5.2846203,10.5,100
2016,1,4,5077,-14035,78,1062300,370,42718,6,1750,16.49,24.74,6,148.44,5.2846203,10.5,100
2016,1,4,3663,-14834,7,1062300,370,42718,6,1750,16.49,24.74,6,148.44,5.2846203,10.5,100
