Unnamed: 0,year,month,day,store_number,zip_code,county_number,category,vendor_number,item_number,pack,bottle_vol,bottle_cost,state_bottle_retail,bottles_sold,sale,fd,vol_sold,store_subnumber
8432042,2016,1,4,5022,-15271,77,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,97
8432043,2016,1,4,3871,-15270,77,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432044,2016,1,4,3870,-15527,77,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432045,2016,1,4,2627,-15226,77,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,1
8432046,2016,1,4,5142,-13233,57,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432047,2016,1,4,4773,-15271,77,1062310,260,43336,12,750,9.0,13.5,3,40.5,3.855663,2.25,100
8432048,2016,1,4,2648,-15271,77,1062310,260,43336,12,750,9.0,13.5,24,324.0,6.163139,18.0,4
8432049,2016,1,4,4373,-15270,77,1062310,260,43336,12,750,9.0,13.5,6,81.0,4.61316,4.5,74
8432050,2016,1,4,4312,-14035,78,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432051,2016,1,4,2650,-13999,83,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432052,2016,1,4,4829,-15222,77,1012100,260,11297,12,1000,18.75,28.13,60,1687.8,8.070957,60.0,100
8432053,2016,1,4,4166,-14888,10,1012100,260,11297,12,1000,18.75,28.13,2,56.26,4.2134237,2.0,100
8432054,2016,1,4,3606,-14898,38,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432055,2016,1,4,5071,-12789,16,1012100,260,11297,12,1000,18.75,28.13,2,56.26,4.2134237,2.0,100
8432056,2016,1,4,2643,-14835,7,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432057,2016,1,4,2573,-12775,70,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432058,2016,1,4,3521,-14035,78,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432059,2016,1,4,4995,-13999,83,1012100,260,11297,12,1000,18.75,28.13,1,28.13,3.4619565000000003,1.0,100
8432060,2016,1,4,2647,-13125,57,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,7
8432061,2016,1,4,4967,-12810,82,1012100,260,11297,12,1000,18.75,28.13,1,28.13,3.4619565000000003,1.0,100
8432062,2016,1,4,2643,-14835,7,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432063,2016,1,4,4312,-14035,78,1012100,260,11297,12,1000,18.75,28.13,24,675.12,7.0032535000000005,24.0,100
8432064,2016,1,4,2512,-13296,52,1012100,260,11297,12,1000,18.75,28.13,60,1687.8,8.070957,60.0,100
8432065,2016,1,4,3773,-13135,57,1012100,260,11297,12,1000,18.75,28.13,48,1350.24,7.808961,48.0,100
8432066,2016,1,4,2613,-14035,78,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,1
8432067,2016,1,4,3784,-14892,10,1012100,260,11297,12,1000,18.75,28.13,24,675.12,7.0032535000000005,24.0,14
8432068,2016,1,4,4312,-14035,78,1012100,260,11297,12,1000,18.75,28.13,48,1350.24,7.808961,48.0,100
8432069,2016,1,4,5148,-13483,31,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432070,2016,1,4,2628,-14909,42,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432071,2016,1,4,2498,-14930,33,1012100,260,11297,12,1000,18.75,28.13,3,84.39,4.658328,3.0,100
8432072,2016,1,4,3612,-13476,49,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432073,2016,1,4,3525,-13183,92,1062310,260,43337,12,1000,11.75,17.63,60,1057.8,7.5238338,60.0,100
8432074,2016,1,4,2558,-12895,44,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432075,2016,1,4,3591,-14935,100,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432076,2016,1,4,4051,-13476,49,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,639
8432077,2016,1,4,2588,-13133,57,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,6
8432078,2016,1,4,3400,-15219,77,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432079,2016,1,4,5054,-13449,28,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432080,2016,1,4,4673,-12880,56,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432081,2016,1,4,2191,-12904,56,1012100,260,11297,12,1000,18.75,28.13,48,1350.24,7.808961,48.0,100
8432082,2016,1,4,4303,-12899,29,1012100,260,11297,12,1000,18.75,28.13,2,56.26,4.2134237,2.0,100
8432083,2016,1,4,3494,-14834,7,1012100,260,11297,12,1000,18.75,28.13,24,675.12,7.0032535000000005,24.0,100
8432084,2016,1,4,3838,-12814,48,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432085,2016,1,4,4561,-14829,7,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432086,2016,1,4,4883,-12945,54,1012100,260,11297,12,1000,18.75,28.13,2,56.26,4.2134237,2.0,100
8432087,2016,1,4,3403,-12798,58,1012100,260,11297,12,1000,18.75,28.13,2,56.26,4.2134237,2.0,100
8432088,2016,1,4,2558,-12895,44,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432089,2016,1,4,2539,-15410,42,1012100,260,11297,12,1000,18.75,28.13,24,675.12,7.0032535000000005,24.0,100
8432090,2016,1,4,2636,-15219,77,1012100,260,11297,12,1000,18.75,28.13,24,675.12,7.0032535000000005,24.0,100
8432091,2016,1,4,4617,-15219,77,1012100,260,11297,12,1000,18.75,28.13,4,112.52,4.9764004,4.0,100
8432092,2016,1,4,2662,-12775,70,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432093,2016,1,4,4604,-15328,50,1012100,260,11297,12,1000,18.75,28.13,1,28.13,3.4619565000000003,1.0,100
8432094,2016,1,4,4296,-12971,89,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432095,2016,1,4,3679,-13377,22,1012100,260,11297,12,1000,18.75,28.13,5,140.65,5.224501999999999,5.0,100
8432096,2016,1,4,2238,-15527,77,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432097,2016,1,4,4306,-15095,35,1012100,260,11297,12,1000,18.75,28.13,2,56.26,4.2134237,2.0,100
8432098,2016,1,4,2591,-15514,15,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432099,2016,1,4,3549,-12909,56,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432100,2016,1,4,4869,-13484,22,1012100,260,11297,12,1000,18.75,28.13,4,112.52,4.9764004,4.0,100
8432101,2016,1,4,3712,-15365,79,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432102,2016,1,4,3952,-12814,82,1012100,260,11297,12,1000,18.75,28.13,48,1350.24,7.808961,48.0,100
8432103,2016,1,4,3740,-14834,7,1012100,260,11297,12,1000,18.75,28.13,12,337.56,6.209701,12.0,100
8432104,2016,1,4,4696,-15270,77,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,517
8432105,2016,1,4,4829,-15222,77,1012100,260,11297,12,1000,18.75,28.13,120,3375.6,8.893018,120.0,100
8432106,2016,1,4,3838,-12814,48,1012100,260,11298,6,1750,31.99,47.99,3,143.97,5.2505120000000005,5.25,100
8432107,2016,1,4,4829,-15222,77,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432108,2016,1,4,3917,-12732,82,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432109,2016,1,4,3782,-13484,22,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432110,2016,1,4,2653,-13183,92,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432111,2016,1,4,3162,-12775,70,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432112,2016,1,4,4360,-15328,50,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,333
8432113,2016,1,4,5173,-15511,5,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432114,2016,1,4,4752,-12881,29,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432115,2016,1,4,2662,-12775,70,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432116,2016,1,4,4604,-15328,50,1062310,260,43336,12,750,9.0,13.5,4,54.0,4.1686554,3.0,100
8432117,2016,1,4,5116,-14834,94,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432118,2016,1,4,3829,-13222,57,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432119,2016,1,4,3612,-13476,49,1062310,260,43336,12,750,9.0,13.5,2,27.0,3.4178638,1.5,100
8432120,2016,1,4,4757,-15501,77,1062310,260,43336,12,750,9.0,13.5,2,27.0,3.4178638,1.5,100
8432121,2016,1,4,2506,-12935,29,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,1044
8432122,2016,1,4,5075,-15329,62,1062310,260,43336,12,750,9.0,13.5,24,324.0,6.163139,18.0,100
8432123,2016,1,4,3811,-12904,56,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432124,2016,1,4,3859,-14892,10,1062310,260,43336,12,750,9.0,13.5,24,324.0,6.163139,18.0,100
8432125,2016,1,4,3628,-13134,57,1062310,260,43336,12,750,9.0,13.5,24,324.0,6.163139,18.0,100
8432126,2016,1,4,3663,-14834,7,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432127,2016,1,4,4021,-12980,51,1062310,260,43336,12,750,9.0,13.5,24,324.0,6.163139,18.0,100
8432128,2016,1,4,3696,-15221,77,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432129,2016,1,4,3618,-13132,57,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432130,2016,1,4,3886,-13331,53,1062310,260,43336,12,750,9.0,13.5,48,648.0,6.9559784,36.0,100
8432131,2016,1,4,3899,-15270,77,1062310,260,43336,12,750,9.0,13.5,24,324.0,6.163139,18.0,100
8432132,2016,1,4,3644,-15527,77,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432133,2016,1,4,3562,-12881,29,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432134,2016,1,4,3868,-13234,57,1062310,260,43336,12,750,9.0,13.5,24,324.0,6.163139,18.0,100
8432135,2016,1,4,2633,-15216,77,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432136,2016,1,4,4303,-12899,29,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432137,2016,1,4,4654,-15286,1,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,510
8432138,2016,1,4,4313,-15514,15,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,940
8432139,2016,1,4,2448,-15411,91,1012100,260,11297,12,1000,18.75,28.13,4,112.52,4.9764004,4.0,100
8432140,2016,1,4,2601,-12980,51,1062310,260,43336,12,750,9.0,13.5,24,324.0,6.163139,18.0,100
8432141,2016,1,4,3611,-13990,43,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432142,2016,1,4,4189,-13479,28,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,594
8432143,2016,1,4,2573,-12775,70,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432144,2016,1,4,4578,-12910,89,1062310,260,43336,12,750,9.0,13.5,6,81.0,4.61316,4.5,2592
8432145,2016,1,4,5206,-14898,38,1012100,260,11298,6,1750,31.99,47.99,2,95.98,4.8003654000000004,3.5,100
8432146,2016,1,4,2191,-12904,56,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432147,2016,1,4,4673,-12880,56,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432148,2016,1,4,3790,-12895,44,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432149,2016,1,4,3886,-13331,53,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432150,2016,1,4,3833,-15514,15,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432151,2016,1,4,3859,-14892,10,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432152,2016,1,4,3899,-15270,77,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432153,2016,1,4,4307,7122,100,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432154,2016,1,4,3612,-13476,49,1012100,260,11298,6,1750,31.99,47.99,1,47.99,4.0400443,1.75,100
8432155,2016,1,4,3712,-15365,79,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432156,2016,1,4,4641,-15221,77,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,573
8432157,2016,1,4,4114,-15514,15,1012100,260,11298,6,1750,31.99,47.99,3,143.97,5.2505120000000005,5.25,100
8432158,2016,1,4,4617,-15219,77,1012100,260,11298,6,1750,31.99,47.99,1,47.99,4.0400443,1.75,100
8432159,2016,1,4,4166,-14888,10,1062310,260,43336,12,750,9.0,13.5,3,40.5,3.855663,2.25,100
8432160,2016,1,4,4874,-12895,44,1062310,260,43336,12,750,9.0,13.5,4,54.0,4.1686554,3.0,100
8432161,2016,1,4,2538,-14834,7,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,3
8432162,2016,1,4,2554,-12734,82,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432163,2016,1,4,2647,-13125,57,1012100,260,11298,6,1750,31.99,47.99,18,863.82,7.28835,31.5,7
8432164,2016,1,4,4747,-12733,82,1062310,260,43336,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,11709
8432165,2016,1,4,2601,-12980,51,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432166,2016,1,4,3952,-12814,82,1012100,260,11298,6,1750,31.99,47.99,1,47.99,4.0400443,1.75,100
8432167,2016,1,4,4312,-14035,78,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432168,2016,1,4,2549,-15411,91,1012100,260,11298,6,1750,31.99,47.99,6,287.94,6.0293735999999996,10.5,100
8432169,2016,1,4,2191,-12904,56,1062310,260,43337,12,1000,11.75,17.63,60,1057.8,7.5238338,60.0,100
8432170,2016,1,4,2555,-12904,56,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432171,2016,1,4,5054,-13449,28,1062310,260,43337,12,1000,11.75,17.63,60,1057.8,7.5238338,60.0,100
8432172,2016,1,4,4110,-14871,12,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432173,2016,1,4,2554,-12734,82,1062310,260,43338,6,1750,18.0,27.0,12,324.0,6.163139,21.0,100
8432174,2016,1,4,5071,-12789,16,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432175,2016,1,4,4000,-13957,43,1062310,260,43338,6,1750,18.0,27.0,3,81.0,4.61316,5.25,100
8432176,2016,1,4,5070,-12758,70,1062310,260,43338,6,1750,18.0,27.0,4,108.0,4.930947,7.0,100
8432177,2016,1,4,3917,-12732,82,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432178,2016,1,4,4972,-13377,22,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432179,2016,1,4,3162,-12775,70,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432180,2016,1,4,2653,-13183,92,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432181,2016,1,4,3488,-13505,49,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432182,2016,1,4,4752,-12881,29,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432183,2016,1,4,2662,-12775,70,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432184,2016,1,4,4617,-15219,77,1062310,260,43338,6,1750,18.0,27.0,1,27.0,3.4178638,1.75,100
8432185,2016,1,4,4604,-15328,50,1062310,260,43338,6,1750,18.0,27.0,2,54.0,4.1686554,3.5,100
8432186,2016,1,4,3612,-13476,49,1062310,260,43338,6,1750,18.0,27.0,1,27.0,3.4178638,1.75,100
8432187,2016,1,4,2628,-14909,42,1062310,260,43338,6,1750,18.0,27.0,12,324.0,6.163139,21.0,100
8432188,2016,1,4,4757,-15501,77,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432189,2016,1,4,5075,-15329,62,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432190,2016,1,4,3886,-13331,53,1062310,260,43338,6,1750,18.0,27.0,30,810.0,7.2137910000000005,52.5,100
8432191,2016,1,4,3618,-13132,57,1062310,260,43338,6,1750,18.0,27.0,24,648.0,6.9559784,42.0,100
8432192,2016,1,4,4021,-12980,51,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432193,2016,1,4,3663,-14834,7,1062310,260,43338,6,1750,18.0,27.0,12,324.0,6.163139,21.0,100
8432194,2016,1,4,3833,-15514,15,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432195,2016,1,4,4019,-13479,28,1062310,260,43338,6,1750,18.0,27.0,12,324.0,6.163139,21.0,100
8432196,2016,1,4,3628,-13134,57,1062310,260,43338,6,1750,18.0,27.0,18,486.0,6.625457000000001,31.5,100
8432197,2016,1,4,3859,-14892,10,1062310,260,43338,6,1750,18.0,27.0,18,486.0,6.625457000000001,31.5,100
8432198,2016,1,4,3644,-15527,77,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432199,2016,1,4,3899,-15270,77,1062310,260,43338,6,1750,18.0,27.0,18,486.0,6.625457000000001,31.5,100
8432200,2016,1,4,3563,-12775,70,1062310,260,43338,6,1750,18.0,27.0,12,324.0,6.163139,21.0,100
8432201,2016,1,4,4166,-14888,10,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432202,2016,1,4,3562,-12881,29,1062310,260,43338,6,1750,18.0,27.0,18,486.0,6.625457000000001,31.5,100
8432203,2016,1,4,5102,-13222,57,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432204,2016,1,4,2647,-13125,57,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,7
8432205,2016,1,4,3644,-15527,77,1062300,260,43362,6,750,9.0,13.5,6,81.0,4.61316,4.5,100
8432206,2016,1,4,3899,-15270,77,1062300,260,43362,6,750,9.0,13.5,6,81.0,4.61316,4.5,100
8432207,2016,1,4,3563,-12775,70,1062300,260,43362,6,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432208,2016,1,4,4742,-14035,78,1062300,260,43362,6,750,9.0,13.5,6,81.0,4.61316,4.5,786
8432209,2016,1,4,2630,-15270,77,1062300,260,43362,6,750,9.0,13.5,6,81.0,4.61316,4.5,2
8432210,2016,1,4,2521,-15271,77,1062300,260,43360,12,500,4.96,7.44,4,29.76,3.5225989999999996,2.0,100
8432211,2016,1,4,2549,-15411,91,1062300,260,43360,12,500,4.96,7.44,1,7.44,2.0516868,0.5,100
8432212,2016,1,4,4604,-15328,50,1062300,260,43360,12,500,4.96,7.44,1,7.44,2.0516868,0.5,100
8432213,2016,1,4,4617,-15219,77,1062300,260,43360,12,500,4.96,7.44,1,7.44,2.0516868,0.5,100
8432214,2016,1,4,2647,-13125,57,1062300,260,43352,12,750,8.5,12.75,2,25.5,3.3564599000000004,1.5,7
8432215,2016,1,4,3712,-15365,79,1062300,260,43352,12,750,8.5,12.75,2,25.5,3.3564599000000004,1.5,100
8432216,2016,1,4,4617,-15219,77,1062300,260,43352,12,750,8.5,12.75,2,25.5,3.3564599000000004,1.5,100
8432217,2016,1,4,3563,-12775,70,1062300,260,43352,12,750,8.5,12.75,12,153.0,5.3183947,9.0,100
8432218,2016,1,4,3899,-15270,77,1062300,260,43352,12,750,8.5,12.75,12,153.0,5.3183947,9.0,100
8432219,2016,1,4,2670,-13295,52,1062300,35,43340,12,500,5.47,8.21,1,8.21,2.1547110000000003,0.5,100
8432220,2016,1,4,4222,-14829,7,1062300,35,43343,12,750,8.25,12.38,2,24.76,3.3248534,1.5,100
8432221,2016,1,4,4312,-14035,78,1062300,35,43343,12,750,8.25,12.38,1,12.38,2.586791,0.75,100
8432222,2016,1,4,4126,-13203,52,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432223,2016,1,4,4315,-13183,92,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,554
8432224,2016,1,4,4749,-12732,82,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,5239
8432225,2016,1,4,4627,-15285,50,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,1388
8432226,2016,1,4,4740,-14035,78,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,4405
8432227,2016,1,4,4829,-15222,77,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432228,2016,1,4,2448,-15411,91,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432229,2016,1,4,4482,-15411,91,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,929
8432230,2016,1,4,3870,-15527,77,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432231,2016,1,4,3871,-15270,77,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432232,2016,1,4,4312,-14035,78,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432233,2016,1,4,3773,-13135,57,1062310,260,43338,6,1750,18.0,27.0,12,324.0,6.163139,21.0,100
8432234,2016,1,4,2584,-12909,56,1062310,260,43338,6,1750,18.0,27.0,12,324.0,6.163139,21.0,100
8432235,2016,1,4,3618,-13132,57,1062300,260,43362,6,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8432236,2016,1,4,3868,-13234,57,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432237,2016,1,4,3910,-13209,92,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,100
8432238,2016,1,4,4110,-14871,12,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432239,2016,1,4,4166,-14888,10,1062310,260,43337,12,1000,11.75,17.63,6,105.78,4.907936599999999,6.0,100
8432240,2016,1,4,4995,-13999,83,1062310,260,43337,12,1000,11.75,17.63,4,70.52,4.460822,4.0,100
8432241,2016,1,4,2573,-12775,70,1062310,260,43337,12,1000,11.75,17.63,36,634.68,6.932046000000001,36.0,100
8432242,2016,1,4,5102,-13222,57,1062310,260,43337,12,1000,11.75,17.63,48,846.24,7.264508,48.0,100
8432243,2016,1,4,2584,-12909,56,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432244,2016,1,4,2643,-14835,7,1062310,260,43337,12,1000,11.75,17.63,24,423.12,6.467014,24.0,100
8432245,2016,1,4,4869,-13484,22,1062310,260,43337,12,1000,11.75,17.63,24,423.12,6.467014,24.0,100
8432246,2016,1,4,2628,-14909,42,1062310,260,43337,12,1000,11.75,17.63,24,423.12,6.467014,24.0,100
8432247,2016,1,4,3606,-14898,38,1062310,260,43337,12,1000,11.75,17.63,36,634.68,6.932046000000001,36.0,100
8432248,2016,1,4,3612,-13476,49,1062310,260,43337,12,1000,11.75,17.63,72,1269.36,7.736662400000001,72.0,100
8432249,2016,1,4,4604,-15328,50,1062310,260,43337,12,1000,11.75,17.63,2,35.26,3.7056231,2.0,100
8432250,2016,1,4,4114,-15514,15,1062310,260,43337,12,1000,11.75,17.63,6,105.78,4.907936599999999,6.0,100
8432251,2016,1,4,4617,-15219,77,1062310,260,43337,12,1000,11.75,17.63,2,35.26,3.7056231,2.0,100
8432252,2016,1,4,2662,-12775,70,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432253,2016,1,4,4296,-12971,89,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432254,2016,1,4,2591,-15514,15,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432255,2016,1,4,4306,-15095,35,1062310,260,43337,12,1000,11.75,17.63,3,52.89,4.1459923,3.0,100
8432256,2016,1,4,2653,-13183,92,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432257,2016,1,4,3782,-13484,22,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432258,2016,1,4,2539,-15410,42,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432259,2016,1,4,4222,-14829,7,1062310,260,43337,12,1000,11.75,17.63,6,105.78,4.907936599999999,6.0,100
8432260,2016,1,4,2560,-13234,57,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432261,2016,1,4,3868,-13234,57,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432262,2016,1,4,3644,-15527,77,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432263,2016,1,4,3562,-12881,29,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432264,2016,1,4,2527,-15221,77,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,5
8432265,2016,1,4,2636,-15219,77,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432266,2016,1,4,4673,-12880,56,1062310,260,43337,12,1000,11.75,17.63,12,211.56,5.6815505,12.0,100
8432267,2016,1,4,2670,-13295,52,1062310,260,43337,12,1000,11.75,17.63,60,1057.8,7.5238338,60.0,100
8432268,2016,1,4,2507,-12935,29,1062310,260,43338,6,1750,18.0,27.0,6,162.0,5.382259400000001,10.5,1
8432269,2016,1,4,5148,-13483,31,1062310,260,43337,12,1000,11.75,17.63,36,634.68,6.932046000000001,36.0,100
8432270,2016,1,4,4267,-15516,15,1062310,260,43337,12,1000,11.75,17.63,24,423.12,6.467014,24.0,100
